t_s,v_ref,v,i_cmd,regen_v_ref,regen_v,regen_i_cmd
3.8480,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8500,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8520,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8540,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8560,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8580,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8600,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8620,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8640,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8660,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8680,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8700,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8720,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8740,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8760,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8780,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8800,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8820,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8840,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8860,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8880,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8900,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8920,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8940,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8960,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.8980,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9000,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9020,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9040,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9060,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9080,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9100,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9120,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9140,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9160,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9180,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9200,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9220,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9240,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9260,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9280,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9300,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9320,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9340,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9360,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9380,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9400,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9420,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9440,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9460,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9480,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9500,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9520,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9540,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9560,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9580,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9600,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9620,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9640,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9660,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9680,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9700,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9720,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9740,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9760,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9780,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9800,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9820,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9840,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9860,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9880,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9900,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9920,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9940,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9960,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
3.9980,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0000,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0020,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0040,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0060,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0080,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0100,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0120,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0140,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0160,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0180,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0200,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0220,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0240,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0260,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0280,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0300,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0320,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0340,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0360,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0380,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0400,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0420,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0440,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0460,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0480,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0500,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0520,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0540,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0560,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0580,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0600,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0620,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0640,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0660,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0680,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0700,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0720,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0740,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0760,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0780,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0800,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0820,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0840,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0860,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0880,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0900,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0920,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0940,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0960,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.0980,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1000,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1020,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1040,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1060,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1080,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1100,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1120,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1140,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1160,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1180,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1200,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1220,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1240,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1260,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1280,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1300,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1320,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1340,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1360,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1380,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1400,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1420,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1440,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1460,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1480,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1500,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1520,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1540,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1560,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1580,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1600,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1620,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1640,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1660,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1680,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1700,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1720,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1740,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1760,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1780,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1800,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1820,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1840,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1860,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1880,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1900,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1920,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1940,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1960,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.1980,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2000,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2020,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2040,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2060,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2080,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2100,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2120,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2140,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2160,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2180,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2200,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2220,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2240,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2260,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2280,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2300,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2320,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2340,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2360,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2380,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2400,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2420,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2440,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2460,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2480,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2500,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2520,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2540,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2560,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2580,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2600,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2620,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2640,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2660,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2680,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2700,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2720,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2740,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2760,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2780,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2800,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2820,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2840,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2860,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2880,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2900,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2920,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2940,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2960,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.2980,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3000,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3020,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3040,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3060,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3080,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3100,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3120,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3140,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3160,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3180,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3200,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3220,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3240,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3260,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3280,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3300,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3320,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3340,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3360,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3380,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3400,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3420,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3440,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3460,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3480,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3500,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3520,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3540,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3560,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3580,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3600,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3620,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3640,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3660,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3680,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3700,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3720,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3740,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3760,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3780,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3800,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3820,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3840,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3860,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3880,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3900,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3920,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3940,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3960,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.3980,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4000,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4020,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4040,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4060,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4080,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4100,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4120,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4140,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4160,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4180,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4200,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4220,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4240,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4260,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4280,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4300,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4320,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4340,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4360,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4380,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4400,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4420,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4440,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4460,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4480,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4500,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4520,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4540,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4560,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4580,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4600,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4620,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4640,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4660,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4680,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4700,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4720,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4740,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4760,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4780,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4800,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4820,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4840,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4860,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4880,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4900,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4920,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4940,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4960,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.4980,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5000,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5020,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5040,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5060,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5080,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5100,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5120,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5140,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5160,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5180,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5200,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5220,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5240,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5260,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5280,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5300,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5320,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5340,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5360,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5380,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5400,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5420,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5440,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5460,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5480,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5500,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5520,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5540,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5560,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5580,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5600,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5620,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5640,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5660,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5680,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5700,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5720,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5740,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5760,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5780,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5800,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5820,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5840,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5860,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5880,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5900,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5920,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5940,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5960,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.5980,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.6000,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.6020,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.6040,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.6060,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.6080,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.6100,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.6120,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.6140,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.6160,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.6180,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
4.6200,2.000000,2.000000,1.133754,0.000000,0.000000,-1.133754
